UV 1_280,UV 1_280,Cond,UV 2_214,Conc B,,UV 2_214,
ml,mAU,ml,mS/cm,ml,%,ml,mAU
UV 1_280 ml,UV 1_280 mAU,Cond ml,Cond mS/cm,Conc B ml,%,UV 2_214 ml,mAU
15.464682,1.959848,30.962898,3.017681,,,,
15.465515,1.957699,30.964565,3.017724,,,,
15.466349,1.955547,30.966232,3.017665,,,,
15.467181,1.953435,30.967899,3.017686,,,,
15.468015,1.951838,30.969564,3.017714,,,,
15.468848,1.95028,30.971231,3.017728,,,,
15.469682,1.948709,30.972898,3.017703,,,,
15.470514,1.94726,30.974566,3.017661,,,,
15.471348,1.945851,30.976233,3.017669,,,,
15.472181,1.944456,30.977898,3.017675,,,,
15.473015,1.943062,30.979565,3.017687,,,,
15.473847,1.941623,30.981232,3.017668,,,,
15.474681,1.940103,30.982899,3.017692,,,,
15.475514,1.938619,30.984564,3.017701,,,,
15.476348,1.937018,30.986231,3.017704,,,,
15.47718,1.93499,30.987898,3.017684,,,,
15.478014,1.932928,30.989565,3.01764,,,,
15.478848,1.930884,30.991232,3.017635,,,,
15.479681,1.92886,30.992897,3.017607,,,,
15.480515,1.927078,30.994564,3.017548,,,,
15.481347,1.92537,30.996231,3.017506,,,,
15.482181,1.923675,30.997898,3.017474,,,,
15.483014,1.921632,30.999563,3.01744,,,,
15.483848,1.919356,31.00123,3.017385,,,,
15.48468,1.917061,31.002897,3.017356,,,,
15.485514,1.914723,31.004564,3.017316,,,,
15.486347,1.912451,31.006229,3.017306,,,,
15.487181,1.910356,31.007896,3.017262,,,,
15.488013,1.908251,31.009563,3.017268,,,,
15.488847,1.906188,31.01123,3.017212,,,,
15.48968,1.903878,31.012897,3.017142,,,,
15.490514,1.901548,31.014563,3.017099,,,,
15.491346,1.899241,31.01623,3.017073,,,,
15.49218,1.896931,31.017897,3.017013,,,,
15.493013,1.894614,31.019564,3.017019,,,,
15.493847,1.892304,31.021229,3.016985,,,,
15.494679,1.890056,31.022896,3.01697,,,,
15.495513,1.887847,31.024563,3.016951,,,,
15.496346,1.885691,31.02623,3.01691,,,,
15.49718,1.883586,31.027895,3.016871,,,,
15.498013,1.881461,31.029562,3.016866,,,,
15.498846,1.879377,31.031229,3.016823,,,,
15.49968,1.877754,31.032896,3.01679,,,,
15.500513,1.876179,31.034563,3.016735,,,,
15.501347,1.874583,31.036228,3.016717,,,,
15.502179,1.87293,31.037895,3.016708,,,,
15.503013,1.871258,31.039562,3.016719,,,,
15.503846,1.869568,31.041229,3.016731,,,,
15.50468,1.867879,31.042894,3.016728,,,,
15.505512,1.866407,31.044561,3.016726,,,,
15.506346,1.865219,31.046228,3.016706,,,,
15.507179,1.864052,31.047895,3.016679,,,,
15.508013,1.862863,31.049561,3.016681,,,,
15.508845,1.861496,31.051228,3.016712,,,,
15.509679,1.860101,31.052895,3.016655,,,,
15.510512,1.858716,31.054562,3.016615,,,,
15.511346,1.85731,31.056229,3.016642,,,,
15.512178,1.855792,31.057894,3.016677,,,,
15.513012,1.854241,31.059561,3.016644,,,,
15.513845,1.852682,31.061228,3.016628,,,,
15.514679,1.851149,31.062895,3.016595,,,,
15.515512,1.849674,31.06456,3.016599,,,,
15.516345,1.848319,31.066227,3.016589,,,,
15.517179,1.846942,31.067894,3.01658,,,,
15.518012,1.845537,31.069561,3.016604,,,,
15.518846,1.844528,31.071226,3.016625,,,,
15.519678,1.843556,31.072893,3.016609,,,,
15.520512,1.842558,31.07456,3.016601,,,,
15.521345,1.841414,31.076227,3.016576,,,,
15.522179,1.840232,31.077894,3.01657,,,,
15.523011,1.83904,31.079559,3.016631,,,,
15.523845,1.837835,31.081226,3.016638,,,,
15.524678,1.836922,31.082893,3.016615,,,,
15.525512,1.836302,31.08456,3.016562,,,,
15.526344,1.83569,31.086226,3.016522,,,,
15.527178,1.834984,31.087893,3.016534,,,,
15.528011,1.834048,31.08956,3.016469,,,,
15.528845,1.833113,31.091227,3.016506,,,,
15.529677,1.832155,31.092894,3.016575,,,,
15.530511,1.83122,31.094559,3.016567,,,,
15.531344,1.830511,31.096226,3.016478,,,,
15.532178,1.829794,31.097893,3.016441,,,,
15.533011,1.829095,31.09956,3.016421,,,,
15.533844,1.828499,31.101225,3.016392,,,,
15.534678,1.827944,31.102892,3.016321,,,,
15.535511,1.827393,31.104559,3.016253,,,,
15.536345,1.826832,31.106226,3.016216,,,,
15.537177,1.826237,31.107891,3.016199,,,,
15.538011,1.825523,31.109558,3.016165,,,,
15.538844,1.824828,31.111225,3.016157,,,,
15.539678,1.824096,31.112892,3.016156,,,,
15.54051,1.822984,31.114559,3.016154,,,,
15.541344,1.82188,31.116224,3.016117,,,,
15.542177,1.820765,31.117891,3.016081,,,,
15.543011,1.819645,31.119558,3.016063,,,,
15.543843,1.818611,31.121225,3.016067,,,,
15.544677,1.817593,31.12289,3.016046,,,,
15.54551,1.816599,31.124557,3.016002,,,,
15.546344,1.815583,31.126225,3.016018,,,,
15.547177,1.814541,31.127892,3.016069,,,,
15.54801,1.813492,31.129557,3.016064,,,,
15.548843,1.81245,31.131224,3.016048,,,,
15.549677,1.811418,31.132891,3.016044,,,,
15.55051,1.810573,31.134558,3.016044,,,,
15.551343,1.809749,31.136225,3.016043,,,,
15.552176,1.808898,31.13789,3.01604,,,,
15.55301,1.807701,31.139557,3.01604,,,,
15.553843,1.806414,31.141224,3.015949,,,,
15.554676,1.805138,31.142891,3.015898,,,,
15.55551,1.803858,31.144556,3.0159,,,,
15.556343,1.802561,31.146223,3.015902,,,,
15.557177,1.801263,31.14789,3.015893,,,,
15.558009,1.799944,31.149557,3.015848,,,,
15.558843,1.79849,31.151222,3.015843,,,,
15.559676,1.796675,31.152889,3.01589,,,,
15.56051,1.79492,31.154556,3.015934,,,,
15.561342,1.7931,31.156223,3.015919,,,,
15.562176,1.79133,31.15789,3.015925,,,,
15.563009,1.789701,31.159555,3.015867,,,,
15.563843,1.788122,31.161222,3.015892,,,,
15.564676,1.786586,31.162889,3.015871,,,,
15.565509,1.785232,31.164557,3.015853,,,,
15.566342,1.783979,31.166222,3.015851,,,,
15.567176,1.78273,31.167889,3.015845,,,,
15.568009,1.781482,31.169556,3.015837,,,,
15.568842,1.780409,31.171223,3.015781,,,,
15.569675,1.779581,31.17289,3.015764,,,,
15.570509,1.778753,31.174555,3.015744,,,,
15.571342,1.777775,31.176222,3.015712,,,,
15.572175,1.77636,31.177889,3.015679,,,,
15.573009,1.774941,31.179556,3.015619,,,,
15.573842,1.773513,31.181221,3.015582,,,,
15.574676,1.772072,31.182888,3.015538,,,,
15.575508,1.770542,31.184555,3.015519,,,,
15.576342,1.76896,31.186222,3.015494,,,,
15.577175,1.767363,31.187887,3.015476,,,,
15.578009,1.765693,31.189554,3.015453,,,,
15.578841,1.764,31.191221,3.015447,,,,
15.579675,1.76226,31.192888,3.015453,,,,
15.580508,1.760548,31.194555,3.015428,,,,
15.581342,1.758852,31.19622,3.015416,,,,
15.582175,1.757541,31.197887,3.015414,,,,
15.583008,1.756233,31.199554,3.015395,,,,
15.583841,1.755091,31.201221,3.01537,,,,
15.584675,1.754571,31.202887,3.01537,,,,
15.585508,1.754075,31.204554,3.015331,,,,
15.586341,1.753575,31.206221,3.01531,,,,
15.587174,1.753075,31.207888,3.015313,,,,
15.588008,1.752582,31.209553,3.015329,,,,
15.588841,1.75212,31.21122,3.015321,,,,
15.589674,1.751663,31.212887,3.015303,,,,
15.590508,1.750996,31.214554,3.01528,,,,
15.591341,1.750262,31.216221,3.015258,,,,
15.592175,1.749534,31.217886,3.01524,,,,
15.593007,1.748788,31.219553,3.015217,,,,
15.593841,1.748073,31.22122,3.0152,,,,
15.594674,1.747703,31.222887,3.015214,,,,
15.595508,1.747415,31.224552,3.015139,,,,
15.59634,1.747117,31.226219,3.015109,,,,
15.597174,1.74671,31.227886,3.015075,,,,
15.598007,1.746299,31.229553,3.01501,,,,
15.598841,1.745892,31.231218,3.015004,,,,
15.599674,1.745496,31.232885,3.014992,,,,
15.600507,1.745208,31.234552,3.014964,,,,
15.60134,1.745299,31.236219,3.014952,,,,
15.602174,1.745394,31.237886,3.014902,,,,
15.603007,1.745584,31.239552,3.014863,,,,
15.60384,1.745856,31.241219,3.014884,,,,
15.604673,1.746127,31.242886,3.014932,,,,
15.605507,1.7464,31.244553,3.014951,,,,
15.60634,1.746656,31.246218,3.014933,,,,
15.607173,1.746692,31.247885,3.014904,,,,
15.608006,1.746638,31.249552,3.01489,,,,
15.60884,1.746544,31.251219,3.014834,,,,
15.609674,1.746071,31.252884,3.014828,,,,
15.610506,1.745557,31.254551,3.014836,,,,
15.61134,1.745038,31.256218,3.014784,,,,
15.612173,1.744536,31.257885,3.014748,,,,
15.613007,1.744172,31.259552,3.01475,,,,
15.613839,1.744167,31.261217,3.014696,,,,
15.614673,1.744162,31.262884,3.014653,,,,
15.615506,1.744215,31.264551,3.014606,,,,
15.61634,1.744668,31.266218,3.014602,,,,
15.617173,1.745114,31.267883,3.014644,,,,
15.618006,1.745557,31.26955,3.014663,,,,
15.618839,1.746024,31.271217,3.014659,,,,
15.619673,1.746561,31.272884,3.014623,,,,
15.620506,1.747136,31.274551,3.014609,,,,
15.621339,1.747711,31.276217,3.014625,,,,
15.622172,1.748236,31.277884,3.014623,,,,
15.623006,1.7487,31.279551,3.014598,,,,
15.623839,1.749144,31.281218,3.014596,,,,
15.624672,1.749632,31.282883,3.014616,,,,
15.625505,1.749998,31.28455,3.014632,,,,
15.626339,1.749767,31.286217,3.014617,,,,
15.627172,1.749478,31.287884,3.014562,,,,
15.628005,1.749188,31.289549,3.014545,,,,
15.628839,1.748477,31.291216,3.014567,,,,
15.629672,1.747679,31.292883,3.014536,,,,
15.630506,1.746883,31.29455,3.014495,,,,
15.631339,1.746088,31.296217,3.014513,,,,
15.632172,1.745479,31.297882,3.014567,,,,
15.633005,1.744952,31.299549,3.014558,,,,
15.633839,1.744425,31.301216,3.014581,,,,
15.634672,1.744067,31.302883,3.014593,,,,
15.635505,1.743962,31.304548,3.014544,,,,
15.636338,1.743872,31.306215,3.014539,,,,
15.637172,1.743781,31.307882,3.014561,,,,
15.638005,1.743702,31.309549,3.014519,,,,
15.638838,1.743733,31.311214,3.014441,,,,
15.639671,1.743767,31.312881,3.014453,,,,
15.640505,1.743801,31.314548,3.014457,,,,
15.641338,1.743709,31.316216,3.014434,,,,
15.642171,1.743601,31.317883,3.01445,,,,
15.643004,1.743492,31.319548,3.014463,,,,
15.643838,1.743382,31.321215,3.014493,,,,
15.644671,1.743184,31.322882,3.014514,,,,
15.645504,1.742892,31.324549,3.014492,,,,
15.646338,1.742595,31.326214,3.014517,,,,
15.647171,1.742316,31.327881,3.014522,,,,
15.648005,1.742111,31.329548,3.0145,,,,
15.648838,1.741909,31.331215,3.014465,,,,
15.649671,1.741705,31.33288,3.01447,,,,
15.650504,1.741511,31.334547,3.014477,,,,
15.651338,1.741726,31.336214,3.014495,,,,
15.652171,1.741983,31.337881,3.014519,,,,
15.653004,1.742232,31.339548,3.014514,,,,
15.653837,1.74233,31.341213,3.014506,,,,
15.654671,1.742216,31.34288,3.014529,,,,
15.655504,1.742101,31.344547,3.014523,,,,
15.656337,1.741987,31.346214,3.014521,,,,
15.65717,1.741835,31.347879,3.014477,,,,
15.658004,1.741275,31.349546,3.014471,,,,
15.658837,1.740709,31.351213,3.014467,,,,
15.65967,1.740129,31.35288,3.014456,,,,
15.660503,1.739424,31.354548,3.01447,,,,
15.661337,1.738629,31.356213,3.014458,,,,
15.66217,1.737863,31.35788,3.014417,,,,
15.663003,1.737071,31.359547,3.01442,,,,
15.663836,1.736329,31.361214,3.014397,,,,
15.66467,1.735608,31.362879,3.014354,,,,
15.665504,1.734878,31.364546,3.014318,,,,
15.666337,1.734175,31.366213,3.014269,,,,
15.66717,1.733548,31.36788,3.014226,,,,
15.668003,1.732919,31.369545,3.014217,,,,
15.668837,1.732286,31.371212,3.014174,,,,
15.66967,1.731717,31.372879,3.01416,,,,
15.670503,1.731552,31.374546,3.014171,,,,
15.671336,1.731429,31.376213,3.014173,,,,
15.67217,1.731297,31.377878,3.014187,,,,
15.673003,1.731117,31.379545,3.014211,,,,
15.673836,1.730893,31.381212,3.014249,,,,
15.674669,1.730669,31.382879,3.014301,,,,
15.675503,1.730421,31.384544,3.014321,,,,
15.676336,1.730025,31.386211,3.014303,,,,
15.677169,1.729453,31.387878,3.014279,,,,
15.678002,1.728833,31.389545,3.014261,,,,
15.678836,1.728175,31.391211,3.014208,,,,
15.679669,1.72768,31.392878,3.014166,,,,
15.680502,1.727225,31.394545,3.014103,,,,
15.681335,1.726759,31.396212,3.01405,,,,
15.682169,1.7263,31.397879,3.014036,,,,
15.683002,1.725964,31.399544,3.014003,,,,
15.683836,1.725641,31.401211,3.013937,,,,
15.684669,1.725328,31.402878,3.013923,,,,
15.685502,1.72503,31.404545,3.013916,,,,
15.686336,1.72489,31.40621,3.013907,,,,
15.687169,1.724763,31.407877,3.013876,,,,
15.688002,1.724636,31.409544,3.013874,,,,
15.688835,1.724499,31.411211,3.013816,,,,
15.689669,1.724287,31.412876,3.013762,,,,
15.690502,1.724072,31.414543,3.013724,,,,
15.691335,1.723856,31.41621,3.013711,,,,
15.692168,1.723113,31.417877,3.013692,,,,
15.693002,1.722006,31.419544,3.013719,,,,
15.693835,1.720903,31.421209,3.013724,,,,
15.694668,1.719771,31.422876,3.013691,,,,
15.695501,1.718813,31.424543,3.013728,,,,
15.696335,1.718068,31.42621,3.013731,,,,
15.697168,1.717326,31.427876,3.013722,,,,
15.698001,1.716577,31.429543,3.013684,,,,
15.698834,1.715717,31.43121,3.013608,,,,
15.699668,1.714849,31.432877,3.013576,,,,
15.700501,1.71399,31.434542,3.013493,,,,
15.701335,1.713133,31.436209,3.013471,,,,
15.702168,1.712402,31.437876,3.013444,,,,
15.703001,1.711761,31.439543,3.013394,,,,
15.703835,1.711125,31.44121,3.013352,,,,
15.704668,1.710488,31.442875,3.013335,,,,
15.705501,1.709892,31.444542,3.013274,,,,
15.706334,1.709301,31.446209,3.01322,,,,
15.707168,1.708714,31.447876,3.013193,,,,
15.708001,1.708103,31.449541,3.013183,,,,
15.708834,1.707421,31.451208,3.01316,,,,
15.709667,1.706733,31.452875,3.013163,,,,
15.710501,1.706039,31.454542,3.013183,,,,
15.711334,1.705358,31.456209,3.01316,,,,
15.712167,1.704681,31.457874,3.013145,,,,
15.713,1.703999,31.459541,3.013147,,,,
15.713834,1.703326,31.461208,3.013134,,,,
15.714667,1.702709,31.462875,3.013175,,,,
15.7155,1.702127,31.46454,3.013127,,,,
15.716333,1.701554,31.466208,3.013095,,,,
15.717167,1.700978,31.467875,3.013062,,,,
15.718,1.700301,31.469542,3.013032,,,,
15.718834,1.699619,31.471207,3.013049,,,,
15.719666,1.698944,31.472874,3.013026,,,,
15.7205,1.69825,31.474541,3.012963,,,,
15.721334,1.697386,31.476208,3.012877,,,,
15.722167,1.696509,31.477875,3.012843,,,,
15.723,1.69561,31.47954,3.012809,,,,
15.723833,1.694625,31.481207,3.012789,,,,
15.724667,1.693499,31.482874,3.01273,,,,
15.7255,1.692366,31.484541,3.012743,,,,
15.726333,1.691241,31.486206,3.012741,,,,
15.727166,1.690072,31.487873,3.012709,,,,
15.728,1.688749,31.48954,3.012671,,,,
15.728833,1.687446,31.491207,3.012655,,,,
15.729666,1.686246,31.492872,3.012621,,,,
15.730499,1.685441,31.494539,3.012603,,,,
15.731333,1.684663,31.496206,3.012629,,,,
15.732166,1.683842,31.497873,3.012637,,,,
15.733,1.683016,31.49954,3.012645,,,,
15.733832,1.682676,31.501205,3.012599,,,,
15.734666,1.68271,31.502872,3.012538,,,,
15.735499,1.682782,31.504539,3.012498,,,,
15.736333,1.682795,31.506207,3.012487,,,,
15.737165,1.682561,31.507872,3.012506,,,,
15.737999,1.682307,31.509539,3.012483,,,,
15.738832,1.682052,31.511206,3.012414,,,,
15.739666,1.681795,31.512873,3.012379,,,,
15.740499,1.681649,31.514538,3.012303,,,,
15.741332,1.681511,31.516205,3.012259,,,,
15.742166,1.681374,31.517872,3.012255,,,,
15.742999,1.681402,31.519539,3.012215,,,,
15.743832,1.681515,31.521206,3.012171,,,,
15.744665,1.68163,31.522871,3.012136,,,,
15.745499,1.681749,31.524538,3.012078,,,,
15.746332,1.681852,31.526205,3.012108,,,,
15.747165,1.681925,31.527872,3.012093,,,,
15.747998,1.681997,31.529537,3.012121,,,,
15.748832,1.68207,31.531204,3.012161,,,,
15.749665,1.681626,31.532871,3.012176,,,,
15.750499,1.681171,31.534538,3.012126,,,,
15.751331,1.680704,31.536205,3.012047,,,,
15.752165,1.680244,31.53787,3.012032,,,,
15.752998,1.679782,31.539537,3.012024,,,,
15.753832,1.679303,31.541204,3.011968,,,,
15.754664,1.678837,31.542871,3.01194,,,,
15.755498,1.678305,31.544537,3.011874,,,,
15.756331,1.677677,31.546204,3.011872,,,,
15.757165,1.677032,31.547871,3.01184,,,,
15.757998,1.676394,31.549538,3.011831,,,,
15.758831,1.675751,31.551203,3.011791,,,,
15.759665,1.675215,31.55287,3.011778,,,,
15.760498,1.674679,31.554537,3.011739,,,,
15.761331,1.67414,31.556204,3.011697,,,,
15.762164,1.673626,31.557871,3.011713,,,,
15.762998,1.673121,31.559536,3.01169,,,,
15.763831,1.672612,31.561203,3.011773,,,,
15.764664,1.672113,31.56287,3.011839,,,,
15.765497,1.671719,31.564537,3.01184,,,,
15.766331,1.671464,31.566202,3.011861,,,,
15.767164,1.671203,31.567869,3.011856,,,,
15.767998,1.670911,31.569536,3.011847,,,,
15.76883,1.670404,31.571203,3.011831,,,,
15.769664,1.669909,31.572868,3.011783,,,,
15.770497,1.669409,31.574535,3.011786,,,,
15.771331,1.668877,31.576202,3.011775,,,,
15.772163,1.667973,31.577869,3.011755,,,,
15.772997,1.666986,31.579536,3.011782,,,,
15.77383,1.666006,31.581202,3.011796,,,,
15.774664,1.665174,31.582869,3.011792,,,,
15.775496,1.664468,31.584536,3.011729,,,,
15.77633,1.663755,31.586203,3.011691,,,,
15.777164,1.663057,31.587868,3.011675,,,,
15.777997,1.662449,31.589535,3.011673,,,,
15.77883,1.662072,31.591202,3.011653,,,,
15.779663,1.661687,31.592869,3.011613,,,,
15.780497,1.661292,31.594534,3.011581,,,,
15.78133,1.66077,31.596201,3.011567,,,,
15.782163,1.660232,31.597868,3.011546,,,,
15.782996,1.659725,31.599535,3.011555,,,,
15.78383,1.659252,31.601202,3.011583,,,,
15.784663,1.658603,31.602867,3.011559,,,,
15.785497,1.657829,31.604534,3.01156,,,,
15.786329,1.657047,31.606201,3.011568,,,,
15.787163,1.656273,31.607868,3.011577,,,,
15.787996,1.655506,31.609533,3.011583,,,,
15.78883,1.65476,31.6112,3.011624,,,,
15.789662,1.65401,31.612867,3.011621,,,,
15.790496,1.653252,31.614534,3.011632,,,,
15.791329,1.652987,31.616199,3.011575,,,,
15.792163,1.652767,31.617867,3.011562,,,,
15.792995,1.652549,31.619534,3.011581,,,,
15.793829,1.652234,31.621201,3.011604,,,,
15.794662,1.651908,31.622868,3.011575,,,,
15.795496,1.651579,31.624533,3.011526,,,,
15.796329,1.651245,31.6262,3.011505,,,,
15.797162,1.650966,31.627867,3.011521,,,,
15.797996,1.650798,31.629534,3.011544,,,,
15.798829,1.650636,31.631199,3.011527,,,,
15.799662,1.650531,31.632866,3.011549,,,,
15.800495,1.650558,31.634533,3.011527,,,,
15.801329,1.650591,31.6362,3.01151,,,,
15.802162,1.650624,31.637867,3.011503,,,,
15.802996,1.650657,31.639532,3.011468,,,,
15.803828,1.650669,31.641199,3.011442,,,,
15.804662,1.650671,31.642866,3.011432,,,,
15.805495,1.650672,31.644533,3.011453,,,,
15.806329,1.650707,31.646198,3.011457,,,,
15.807161,1.650757,31.647865,3.011446,,,,
15.807995,1.650806,31.649532,3.011444,,,,
15.808828,1.650856,31.651199,3.011454,,,,
15.809662,1.650933,31.652864,3.011493,,,,
15.810494,1.651226,31.654531,3.011483,,,,
15.811328,1.65152,31.656199,3.011477,,,,
15.812161,1.651799,31.657866,3.011475,,,,
15.812995,1.651951,31.659533,3.011493,,,,
15.813828,1.652104,31.661198,3.011492,,,,
15.814661,1.652255,31.662865,3.011479,,,,
15.815495,1.652402,31.664532,3.011498,,,,
15.816328,1.652406,31.666199,3.011538,,,,
15.817161,1.652278,31.667864,3.011563,,,,
15.817994,1.652153,31.669531,3.011562,,,,
15.818828,1.652087,31.671198,3.011536,,,,
15.819661,1.652057,31.672865,3.01154,,,,
15.820495,1.652027,31.67453,3.011531,,,,
15.821327,1.651997,31.676197,3.011493,,,,
15.822161,1.651979,31.677864,3.011491,,,,
15.822994,1.652091,31.679531,3.011519,,,,
15.823828,1.652215,31.681198,3.011527,,,,
15.82466,1.652352,31.682863,3.011519,,,,
15.825494,1.652618,31.68453,3.011477,,,,
15.826327,1.652902,31.686197,3.011476,,,,
15.827161,1.65318,31.687864,3.011502,,,,
15.827993,1.653461,31.689529,3.01144,,,,
15.828827,1.653721,31.691196,3.011379,,,,
15.82966,1.653964,31.692863,3.011381,,,,
15.830494,1.654213,31.69453,3.011415,,,,
15.831326,1.654482,31.696196,3.011444,,,,
15.83216,1.654796,31.697863,3.011444,,,,
15.832994,1.655112,31.69953,3.011434,,,,
15.833827,1.655425,31.701197,3.011408,,,,
15.834661,1.655755,31.702864,3.011376,,,,
15.835493,1.65617,31.704529,3.01134,,,,
15.836327,1.656579,31.706196,3.011314,,,,
15.83716,1.656946,31.707863,3.011339,,,,
15.837994,1.656906,31.70953,3.011307,,,,
15.838826,1.656759,31.711195,3.011306,,,,
15.83966,1.656595,31.712862,3.011324,,,,
15.840493,1.656434,31.714529,3.011302,,,,
15.841327,1.656222,31.716196,3.011316,,,,
15.842159,1.65588,31.717861,3.011315,,,,
15.842993,1.65552,31.719528,3.011363,,,,
15.843826,1.655214,31.721195,3.011395,,,,
15.84466,1.655097,31.722862,3.011401,,,,
15.845492,1.655,31.724529,3.011403,,,,
15.846326,1.654901,31.726194,3.011459,,,,
15.847159,1.654803,31.727861,3.011453,,,,
15.847993,1.654671,31.729528,3.011456,,,,
15.848825,1.654526,31.731195,3.011447,,,,
15.849659,1.654381,31.732861,3.011374,,,,
15.850492,1.654299,31.734528,3.011335,,,,
15.851326,1.654324,31.736195,3.011296,,,,
15.85216,1.654353,31.737862,3.011276,,,,
15.852992,1.654382,31.739529,3.011241,,,,
15.853826,1.654426,31.741194,3.0112,,,,
15.854659,1.654593,31.742861,3.011196,,,,
15.855493,1.654763,31.744528,3.011205,,,,
15.856325,1.654939,31.746195,3.01122,,,,
15.857159,1.654634,31.74786,3.011235,,,,
15.857992,1.654208,31.749527,3.011248,,,,
15.858826,1.653764,31.751194,3.011286,,,,
15.859658,1.653337,31.752861,3.011292,,,,
15.860492,1.652841,31.754526,3.011296,,,,
15.861325,1.652316,31.756193,3.011269,,,,
15.862159,1.651781,31.75786,3.011234,,,,
15.862991,1.651264,31.759527,3.011237,,,,
15.863825,1.650764,31.761194,3.011261,,,,
15.864658,1.650265,31.762859,3.011261,,,,
15.865492,1.649773,31.764526,3.011242,,,,
15.866324,1.649269,31.766193,3.011251,,,,
15.867158,1.648629,31.76786,3.011219,,,,
15.867991,1.647985,31.769526,3.01122,,,,
15.868825,1.647344,31.771193,3.01117,,,,
15.869658,1.646798,31.77286,3.011187,,,,
15.870491,1.646317,31.774527,3.011223,,,,
15.871325,1.645835,31.776192,3.011245,,,,
15.872158,1.645344,31.777859,3.011278,,,,
15.872992,1.644829,31.779526,3.011269,,,,
15.873824,1.644278,31.781193,3.011237,,,,
15.874658,1.643716,31.78286,3.011193,,,,
15.875491,1.64315,31.784525,3.011184,,,,
15.876325,1.642544,31.786192,3.011173,,,,
15.877157,1.641943,31.787859,3.011178,,,,
15.877991,1.641332,31.789526,3.011177,,,,
15.878824,1.640774,31.791191,3.01117,,,,
15.879658,1.640649,31.792858,3.011114,,,,
15.88049,1.640628,31.794525,3.011134,,,,
15.881324,1.64061,31.796192,3.011087,,,,
15.882157,1.640634,31.797857,3.011044,,,,
15.882991,1.640733,31.799524,3.011004,,,,
15.883823,1.640833,31.801191,3.011,,,,
15.884657,1.640924,31.802858,3.010931,,,,
15.88549,1.640945,31.804525,3.010858,,,,
