UV 1_280,UV 1_280,Cond,Cond,Conc B,Conc B
ml,mAU,ml,mS/cm,ml,%
UV 1_280 ml,UV 1_280 mAU,Cond ml,Cond mS/cm,Conc B ml,Conc B %
0.388156,0.96012,0.798198,3.121768,4.098062,100
0.388989,0.960256,0.799865,3.121736,4.106393,100
0.389822,0.960258,0.801531,3.121698,4.114725,100
0.390655,0.960246,0.803198,3.121684,4.123056,100
0.391489,0.960233,0.804865,3.121694,4.131388,100
0.392322,0.960221,0.806531,3.121738,4.139719,100
0.393155,0.960042,0.808198,3.121797,4.14805,100
0.393988,0.959842,0.809864,3.121798,4.156382,100
0.394822,0.959639,0.811531,3.121805,4.164713,100
0.395655,0.959755,0.813198,3.121798,4.173045,100
0.396488,0.959986,0.814864,3.121758,4.181376,100
0.397321,0.960226,0.816531,3.121769,4.189707,100
0.398154,0.960467,0.818198,3.121732,4.198039,100
0.398988,0.960696,0.819864,3.121712,4.20637,100
0.399821,0.960905,0.821531,3.121748,4.214702,100
0.400654,0.961109,0.823198,3.121738,4.223033,100
0.401487,0.961183,0.824864,3.121749,4.231365,100
0.402321,0.960941,0.826531,3.121707,4.239696,100
0.403154,0.960671,0.828198,3.121705,4.248027,100
0.403987,0.960403,0.829864,3.12174,4.256359,100
0.40482,0.960135,0.831531,3.121745,4.26469,100
0.405654,0.959365,0.833197,3.121718,4.273022,100
0.406487,0.958522,0.834864,3.12166,4.281353,100
0.40732,0.957662,0.836531,3.121648,4.289684,100
0.408153,0.956702,0.838197,3.121674,4.298016,100
0.408987,0.955711,0.839864,3.121684,4.306347,100
0.40982,0.954703,0.841531,3.121712,4.314679,100
0.410653,0.953702,0.843197,3.121695,4.32301,100
0.411486,0.952786,0.844864,3.121651,4.331341,100
0.412319,0.95213,0.846531,3.121668,4.339673,100
0.413153,0.951526,0.848197,3.121693,4.348004,100
0.413986,0.950902,0.849864,3.121672,4.356336,100
0.414819,0.950215,0.851531,3.12166,4.364667,100
0.415652,0.949497,0.853197,3.121658,4.372998,100
0.416486,0.94878,0.854864,3.121642,4.38133,100
0.417319,0.948066,0.85653,3.121593,4.389661,100
0.418152,0.947476,0.858197,3.121574,4.397993,100
0.418985,0.946994,0.859864,3.121625,4.406324,100
0.419819,0.946528,0.86153,3.12158,4.414656,100
0.420652,0.946327,0.863197,3.12154,4.422987,100
0.421485,0.946484,0.864864,3.121521,4.431318,100
0.422318,0.946729,0.86653,3.121542,4.43965,100
0.423151,0.946972,0.868197,3.121551,4.447981,100
0.423985,0.947209,0.869864,3.121588,4.456313,100
0.424818,0.947406,0.87153,3.121602,4.464644,100
0.425651,0.947591,0.873197,3.121616,4.472975,100
0.426484,0.947777,0.874864,3.121601,4.481307,100
0.427318,0.947903,0.87653,3.121639,4.489638,100
0.428151,0.948004,0.878197,3.121702,4.49797,100
0.428984,0.948104,0.879863,3.121709,4.506301,100
0.429817,0.948204,0.88153,3.121714,4.514632,100
0.430651,0.948453,0.883197,3.121709,4.522964,100
0.431484,0.948837,0.884863,3.121681,4.531295,100
0.432317,0.94925,0.88653,3.121731,4.539627,100
0.43315,0.949677,0.888197,3.121802,4.547958,100
0.433983,0.950153,0.889863,3.121777,4.55629,100
0.434817,0.950636,0.89153,3.121737,4.564621,100
0.43565,0.951129,0.893197,3.121763,4.572952,100
0.436483,0.951614,0.894863,3.121781,4.581284,100
0.437316,0.95181,0.89653,3.121795,4.589615,100
0.43815,0.951871,0.898197,3.12182,4.597947,100
0.438983,0.951917,0.899863,3.121821,4.606278,100
0.439816,0.951893,0.90153,3.121806,4.614609,100
0.440649,0.951575,0.903196,3.121805,4.622941,100
0.441483,0.951206,0.904863,3.121814,4.631272,100
0.442316,0.950841,0.90653,3.121842,4.639604,100
0.443149,0.950591,0.908196,3.12183,4.647935,100
0.443982,0.950649,0.909863,3.121838,4.656266,100
0.444815,0.950753,0.91153,3.121841,4.664598,100
0.445649,0.950858,0.913196,3.121873,4.672929,100
0.446482,0.95114,0.914863,3.121903,4.681261,100
0.447315,0.951524,0.91653,3.121922,4.689592,100
0.448148,0.951923,0.918196,3.121886,4.697924,100
0.448982,0.952319,0.919863,3.121871,4.706255,100
0.449815,0.95281,0.92153,3.121909,4.714586,100
0.450648,0.953345,0.923196,3.121927,4.722918,100
0.451481,0.953891,0.924863,3.121919,4.731249,100
0.452315,0.954431,0.926529,3.121938,4.739581,100
0.453148,0.954932,0.928196,3.121948,4.747912,100
0.453981,0.955434,0.929863,3.122007,4.756243,100
0.454814,0.955932,0.931529,3.122013,4.764575,100
0.455647,0.956429,0.933196,3.121986,4.772906,100
0.456481,0.956961,0.934863,3.12203,4.781238,100
0.457314,0.957486,0.936529,3.122094,4.789569,100
0.458147,0.95802,0.938196,3.122077,4.7979,100
0.45898,0.958662,0.939863,3.12207,4.806232,100
0.459814,0.959407,0.941529,3.122094,4.814563,100
0.460647,0.96017,0.943196,3.122087,4.822895,100
0.46148,0.96092,0.944863,3.122069,4.831226,100
0.462313,0.961345,0.946529,3.122097,4.839558,100
0.463147,0.961409,0.948196,3.122091,4.847889,100
0.46398,0.961457,0.949862,3.122103,4.85622,100
0.464813,0.961506,0.951529,3.122097,4.864552,100
0.465646,0.961477,0.953196,3.122085,4.872883,100
0.466479,0.96142,0.954862,3.122059,4.881215,100
0.467313,0.96136,0.956529,3.12201,4.889546,100
0.468146,0.961296,0.958196,3.122038,4.897877,100
0.468979,0.961285,0.959862,3.122069,4.906209,100
0.469812,0.961301,0.961529,3.122019,4.91454,100
0.470646,0.96132,0.963196,3.122053,4.922872,100
0.471479,0.961353,0.964862,3.122049,4.931203,100
0.472312,0.961444,0.966529,3.122038,4.939534,100
0.473145,0.961556,0.968196,3.122033,4.947866,100
0.473979,0.961667,0.969862,3.122054,4.956197,100
0.474812,0.961767,0.971529,3.122094,4.964529,100
0.475645,0.961818,0.973195,3.122091,4.97286,100
0.476478,0.961853,0.974862,3.122077,4.981191,100
0.477311,0.961889,0.976529,3.122132,4.989523,100
0.478145,0.961826,0.978195,3.122154,4.997854,100
0.478978,0.961586,0.979862,3.122108,5.006186,100
0.479811,0.961299,0.981529,3.122102,5.014517,100
0.480644,0.961016,0.983195,3.122089,5.022849,100
0.481478,0.960794,0.984862,3.122064,5.03118,100
0.482311,0.960851,0.986529,3.12207,5.039511,100
0.483144,0.960981,0.988195,3.122053,5.047843,100
0.483977,0.96111,0.989862,3.122058,5.056174,100
0.484811,0.961394,0.991529,3.122054,5.064506,100
0.485644,0.961818,0.993195,3.122012,5.072837,100
0.486477,0.962265,0.994862,3.121986,5.081168,100
0.48731,0.962717,0.996529,3.122015,5.089499,100
0.488143,0.963004,0.998195,3.122022,5.097831,100
0.488977,0.96318,0.999862,3.121993,5.106163,100
0.48981,0.96334,1.001528,3.122018,5.114494,100
0.490643,0.9635,1.003195,3.122008,5.122825,100
0.491476,0.963512,1.004862,3.12206,5.131157,100
0.49231,0.963478,1.006528,3.122041,5.139488,100
0.493143,0.963441,1.008195,3.122036,5.14782,100
0.493976,0.963408,1.009862,3.122059,5.156151,100
0.494809,0.96341,1.011528,3.122097,5.164483,100
0.495643,0.963418,1.013195,3.122113,5.172814,100
0.496476,0.963427,1.014862,3.122149,5.181145,100
0.497309,0.963493,1.016528,3.122151,5.189476,100
0.498142,0.963805,1.018195,3.122103,5.197808,100
0.498975,0.964153,1.019861,3.122124,5.20614,100
0.499809,0.964496,1.021528,3.12211,5.214471,100
0.500642,0.964745,1.023195,3.122086,5.222802,100
0.501475,0.964874,1.024861,3.122048,5.231133,100
0.502308,0.964992,1.026528,3.121996,5.239465,100
0.503142,0.965111,1.028195,3.121979,5.247797,100
0.503975,0.965237,1.029861,3.122005,5.256128,100
0.504808,0.965368,1.031528,3.122003,5.264459,100
0.505641,0.965498,1.033195,3.121977,5.272791,100
0.506475,0.965631,1.034861,3.121951,5.281122,100
0.507308,0.965836,1.036528,3.121938,5.289454,100
0.508141,0.966078,1.038195,3.121902,5.297785,100
0.508974,0.966324,1.039861,3.121899,5.306117,100
0.509807,0.966564,1.041528,3.121925,5.314448,100
0.510641,0.966735,1.043194,3.121917,5.322779,100
0.511474,0.966903,1.044861,3.121948,5.33111,100
0.512307,0.967068,1.046528,3.122001,5.339442,100
0.51314,0.967219,1.048194,3.121971,5.347774,100
0.513974,0.967297,1.049861,3.122013,5.356105,100
0.514807,0.967371,1.051528,3.122008,5.364436,100
0.51564,0.967447,1.053194,3.121961,5.372767,100
0.516473,0.967615,1.054861,3.122,5.381099,100
0.517307,0.967881,1.056528,3.122029,5.389431,100
0.51814,0.968152,1.058194,3.122015,5.397762,100
0.518973,0.968413,1.059861,3.122023,5.406093,100
0.519806,0.968766,1.061527,3.122006,5.414425,100
0.520639,0.969267,1.063194,3.122005,5.422756,100
0.521473,0.969831,1.064861,3.121967,5.431087,100
0.522306,0.970416,1.066527,3.121946,5.439419,100
0.523139,0.970949,1.068194,3.121965,5.44775,100
0.523972,0.971451,1.069861,3.121991,5.456082,100
0.524806,0.971949,1.071527,3.121987,5.464413,100
0.525639,0.972447,1.073194,3.121997,5.472744,100
0.526472,0.972803,1.074861,3.122012,5.481076,100
0.527305,0.973015,1.076527,3.121982,5.489408,100
0.528139,0.973194,1.078194,3.12192,5.497739,100
0.528972,0.973394,1.079861,3.121991,5.50607,100
0.529805,0.973635,1.081527,3.122023,5.514401,100
0.530638,0.973886,1.083194,3.121959,5.522733,100
0.531471,0.974139,1.084861,3.121921,5.531065,100
0.532305,0.974391,1.086527,3.12188,5.539396,100
0.533138,0.974779,1.088194,3.121825,5.547727,100
0.533971,0.975225,1.08986,3.121812,5.556058,100
0.534804,0.975673,1.091527,3.121812,5.56439,100
0.535638,0.975946,1.093194,3.121861,5.572721,100
0.536471,0.976003,1.09486,3.121886,5.581053,100
0.537304,0.976013,1.096527,3.121853,5.589384,100
0.538137,0.976023,1.098194,3.121829,5.597716,100
0.538971,0.975978,1.09986,3.121808,5.606047,100
0.539804,0.975703,1.101527,3.121824,5.614378,100
0.540637,0.975375,1.103194,3.121829,5.62271,100
0.54147,0.975048,1.10486,3.121778,5.631042,100
0.542304,0.975175,1.106527,3.121754,5.639373,100
0.543137,0.975459,1.108194,3.121696,5.647704,100
0.54397,0.97575,1.10986,3.121757,5.656035,100
0.544803,0.976042,1.111527,3.121787,5.664367,100
0.545636,0.976324,1.113194,3.121794,5.672698,100
0.54647,0.976605,1.11486,3.121773,5.68103,100
0.547303,0.976886,1.116527,3.121726,5.689361,100
0.548136,0.977171,1.118193,3.121733,5.697692,100
0.548969,0.977477,1.11986,3.12173,5.706024,100
0.549803,0.977786,1.121527,3.121772,5.714355,100
0.550636,0.978091,1.123193,3.121774,5.722687,100
0.551469,0.97841,1.12486,3.121759,5.731018,100
0.552302,0.978782,1.126527,3.121729,5.73935,100
0.553135,0.97917,1.128193,3.121758,5.747681,100
0.553969,0.979559,1.12986,3.121762,5.756012,100
0.554802,0.979759,1.131527,3.121763,5.764344,100
0.555635,0.979811,1.133193,3.121668,5.772676,100
0.556468,0.979847,1.13486,3.121652,5.781007,100
0.557302,0.979884,1.136526,3.121632,5.789338,100
0.558135,0.979833,1.138193,3.121618,5.797669,100
0.558968,0.979685,1.13986,3.121639,5.806001,100
0.559801,0.979528,1.141526,3.121695,5.814332,100
0.560635,0.979386,1.143193,3.121689,5.822664,100
0.561468,0.979388,1.14486,3.121693,5.830995,100
0.562301,0.979402,1.146526,3.121718,5.839326,100
0.563134,0.979416,1.148193,3.121681,5.847658,100
0.563967,0.979431,1.14986,3.121675,5.855989,100
0.564801,0.979521,1.151526,3.121645,5.864321,100
0.565634,0.979624,1.153193,3.121664,5.872652,100
0.566467,0.97973,1.15486,3.121632,5.880984,100
0.5673,0.979677,1.156526,3.121583,5.889315,100
0.568134,0.979457,1.158193,3.121618,5.897646,100
0.568967,0.97923,1.159859,3.121619,5.905978,100
0.5698,0.979004,1.161526,3.121661,5.914309,100
0.570633,0.978746,1.163193,3.12166,5.922641,100
0.571467,0.978447,1.164859,3.121696,5.930972,100
0.5723,0.978149,1.166526,3.121699,5.939303,100
0.573133,0.977875,1.168193,3.121699,5.947635,100
0.573966,0.977819,1.169859,3.121713,5.955966,100
0.574799,0.977794,1.171526,3.121721,5.964298,100
0.575633,0.977768,1.173193,3.121763,5.972629,100
0.576466,0.977742,1.174859,3.121752,5.98096,100
0.577299,0.977874,1.176526,3.121785,5.989292,100
0.578132,0.978227,1.178192,3.121796,5.997623,100
0.578966,0.97864,1.179859,3.121765,6.005955,100
0.579799,0.97921,1.181526,3.121751,6.014286,100
0.580632,0.980003,1.183192,3.121748,6.022618,100
0.581465,0.980843,1.184859,3.121733,6.030949,100
0.582299,0.981691,1.186526,3.121716,6.03928,100
0.583132,0.982543,1.188192,3.121666,6.047612,100
0.583965,0.982961,1.189859,3.121706,6.055943,100
0.584798,0.983202,1.191526,3.121778,6.064275,100
0.585631,0.983426,1.193192,3.121814,6.072606,100
0.586465,0.983464,1.194859,3.121816,6.080937,100
0.587298,0.983397,1.196526,3.121819,6.089269,100
0.588131,0.983316,1.198192,3.121797,6.0976,100
0.588964,0.983234,1.199859,3.12178,6.105932,100
0.589798,0.983146,1.201526,3.121735,6.114263,100
0.590631,0.983041,1.203192,3.12174,6.122594,100
0.591464,0.982931,1.204859,3.121751,6.130926,100
0.592297,0.982837,1.206525,3.121801,6.139257,100
0.593131,0.982804,1.208192,3.121769,6.147589,100
0.593964,0.982787,1.209859,3.121803,6.15592,100
0.594797,0.982769,1.211525,3.121815,6.164251,100
0.59563,0.982752,1.213192,3.121801,6.172583,100
0.596464,0.982905,1.214859,3.121814,6.180914,100
0.597297,0.983213,1.216525,3.121783,6.189246,100
0.59813,0.983546,1.218192,3.121789,6.197577,100
0.598963,0.983709,1.219859,3.121803,6.205909,100
0.599796,0.983765,1.221525,3.121802,6.21424,100
0.60063,0.983806,1.223192,3.121765,6.222571,100
0.601463,0.983847,1.224859,3.121784,6.230903,100
0.602296,0.983873,1.226525,3.121754,6.239234,100
0.603129,0.983766,1.228192,3.121738,6.247566,100
0.603963,0.983634,1.229859,3.121718,6.255897,100
0.604796,0.983465,1.231525,3.121724,6.264228,100
0.605629,0.982964,1.233192,3.12175,6.27256,100
0.606462,0.982406,1.234858,3.121793,6.280891,100
0.607296,0.981855,1.236525,3.121819,6.289223,100
0.608129,0.981296,1.238192,3.121852,6.297554,100
0.608962,0.980883,1.239858,3.121955,6.305885,100
0.609795,0.980641,1.241525,3.121952,6.314217,100
0.610628,0.980415,1.243192,3.121953,6.322548,100
0.611462,0.980447,1.244858,3.121899,6.33088,100
0.612295,0.980761,1.246525,3.121913,6.339211,100
0.613128,0.981107,1.248191,3.121917,6.347543,100
0.613961,0.98145,1.249858,3.12194,6.355874,100
0.614795,0.981794,1.251525,3.121942,6.364205,100
0.615628,0.981887,1.253191,3.121936,6.372537,100
0.616461,0.981957,1.254858,3.121837,6.380868,100
0.617294,0.982027,1.256525,3.121811,6.3892,100
0.618128,0.98212,1.258191,3.121827,6.397531,100
0.618961,0.982218,1.259858,3.12183,6.405862,100
0.619794,0.982315,1.261525,3.121856,6.414194,100
0.620627,0.982414,1.263191,3.121843,6.422525,100
0.62146,0.982307,1.264858,3.121824,6.430857,100
0.622294,0.981982,1.266525,3.121821,6.439188,100
0.623127,0.981648,1.268191,3.121844,6.447519,100
0.62396,0.981283,1.269858,3.121912,6.455851,100
0.624793,0.980856,1.271525,3.121978,6.464182,100
0.625627,0.980427,1.273191,3.122014,6.472514,100
0.62646,0.980031,1.274858,3.122017,6.480845,100
0.627293,0.979652,1.276524,3.12199,6.489177,100
0.628126,0.979428,1.278191,3.121989,6.497508,100
0.628959,0.97929,1.279858,3.122,6.505839,100
0.629793,0.979167,1.281524,3.122021,6.514171,100
0.630626,0.979141,1.283191,3.12203,6.522502,100
0.631459,0.979177,1.284858,3.122068,6.530834,100
0.632292,0.979222,1.286524,3.12207,6.539165,100
0.633126,0.979268,1.288191,3.122053,6.547496,100
0.633959,0.9793,1.289858,3.122111,6.555828,100
0.634792,0.979273,1.291524,3.122157,6.564159,100
0.635625,0.979226,1.293191,3.12216,6.572491,100
0.636459,0.97918,1.294858,3.122126,6.580822,100
0.637292,0.978708,1.296524,3.122155,6.589153,100
0.638125,0.978092,1.298191,3.122188,6.597485,100
0.638958,0.977478,1.299857,3.122168,6.605816,100
0.639791,0.976864,1.301524,3.122184,6.614148,100
0.640625,0.976405,1.303191,3.122157,6.622479,100
0.641458,0.97606,1.304857,3.122153,6.63081,100
0.642291,0.975737,1.306524,3.122187,6.639142,100
0.643124,0.975411,1.308191,3.122232,6.647473,100
0.643958,0.975076,1.309857,3.122203,6.655805,100
0.644791,0.974744,1.311524,3.122271,6.664136,100
0.645624,0.974408,1.313191,3.122251,6.672468,100
0.646457,0.974105,1.314857,3.122222,6.680799,100
0.647291,0.97412,1.316524,3.122185,6.68913,100
0.648124,0.97421,1.318191,3.12218,6.697462,100
0.648957,0.974301,1.319857,3.122157,6.705793,100
0.64979,0.97455,1.321524,3.122187,6.714125,100
0.650624,0.974876,1.32319,3.122205,6.722456,100
0.651457,0.975212,1.324857,3.122159,6.730787,100
0.65229,0.975551,1.326524,3.12219,6.739119,100
0.653123,0.975654,1.32819,3.122227,6.74745,100
0.653956,0.975471,1.329857,3.122226,6.755782,100
0.65479,0.97524,1.331524,3.122266,6.764113,100
0.655623,0.974979,1.33319,3.122233,6.772444,100
0.656456,0.974591,1.334857,3.122196,6.780776,100
0.657289,0.974177,1.336524,3.122233,6.789107,100
0.658123,0.973765,1.33819,3.122246,6.797439,100
0.658956,0.973354,1.339857,3.122224,6.80577,100
0.659789,0.972921,1.341524,3.122216,6.814102,100
0.660622,0.972482,1.34319,3.122228,6.822433,100
0.661456,0.972043,1.344857,3.122211,6.830764,100
0.662289,0.97176,1.346523,3.122202,6.839096,100
0.663122,0.971664,1.34819,3.122205,6.847427,100
0.663955,0.97159,1.349857,3.122236,6.855759,100
0.664788,0.971518,1.351523,3.122212,6.86409,100
0.665622,0.97147,1.35319,3.122223,6.872421,100
0.666455,0.971484,1.354857,3.122188,6.880753,100
0.667288,0.971506,1.356523,3.122163,6.889084,100
0.668121,0.971527,1.35819,3.122161,6.897416,100
0.668955,0.971391,1.359857,3.122125,6.905747,100
0.669788,0.971239,1.361523,3.122122,6.914078,100
0.670621,0.971086,1.36319,3.122191,6.92241,100
0.671454,0.970933,1.364856,3.122192,6.930741,100
0.672288,0.970656,1.366523,3.122169,6.939073,100
0.673121,0.970339,1.36819,3.122159,6.947404,100
0.673954,0.970016,1.369856,3.12213,6.955736,100
0.674787,0.969879,1.371523,3.122059,6.964067,100
0.67562,0.969935,1.37319,3.122053,6.972398,100
0.676454,0.970004,1.374856,3.121994,6.98073,100
0.677287,0.970071,1.376523,3.121984,6.989061,100
0.67812,0.97014,1.37819,3.121962,6.997393,100
0.678953,0.970758,1.379856,3.121955,7.005724,100
0.679787,0.971351,1.381523,3.121976,7.014055,100
0.68062,0.971913,1.38319,3.122002,7.022387,100
0.681453,0.972665,1.384856,3.122037,7.030718,100
0.682286,0.973524,1.386523,3.122071,7.03905,100
0.68312,0.974397,1.38819,3.12207,7.047381,100
0.683953,0.975269,1.389856,3.122086,7.055712,100
0.684786,0.976149,1.391523,3.122131,7.064044,100
0.685619,0.977032,1.393189,3.122164,7.072375,100
0.686452,0.977921,1.394856,3.122119,7.080707,100
0.687286,0.978742,1.396523,3.122126,7.089038,100
0.688119,0.979319,1.398189,3.122155,7.097369,100
0.688952,0.979811,1.399856,3.122179,7.105701,100
0.689785,0.980297,1.401523,3.122172,7.114032,100
0.690619,0.980787,1.403189,3.122124,7.122364,100
0.691452,0.981128,1.404856,3.122083,7.130695,100
0.692285,0.981382,1.406523,3.122111,7.139027,100
0.693118,0.981626,1.408189,3.122075,7.147358,100
0.693952,0.981851,1.409856,3.122036,7.155689,100
0.694785,0.982066,1.411523,3.12198,7.164021,100
0.695618,0.982277,1.413189,3.121965,7.172352,100
0.696451,0.98249,1.414856,3.121978,7.180684,100
0.697284,0.98273,1.416523,3.121933,7.189015,100
0.698118,0.98309,1.418189,3.121975,7.197346,100
0.698951,0.983485,1.419856,3.121992,7.205678,100
0.699784,0.983878,1.421522,3.121972,7.214009,100
0.700617,0.984171,1.423189,3.121982,7.222341,100
0.701451,0.984438,1.424856,3.121951,7.230672,100
0.702284,0.984703,1.426522,3.121874,7.239003,100
0.703117,0.98497,1.428189,3.121825,7.247335,100
0.70395,0.985088,1.429856,3.12182,7.255666,100
0.704783,0.985022,1.431522,3.121781,7.263998,100
0.705617,0.984921,1.433189,3.121784,7.272329,100
0.70645,0.98478,1.434856,3.121781,7.280661,100
0.707283,0.984586,1.436522,3.121789,7.288992,100
0.708116,0.984383,1.438189,3.121783,7.297323,100
0.70895,0.984183,1.439855,3.121776,7.305655,100
0.709783,0.98398,1.441522,3.121758,7.313986,100
0.710616,0.983925,1.443189,3.121758,7.322318,100
0.711449,0.983898,1.444855,3.121729,7.330649,100
0.712283,0.98387,1.446522,3.121686,7.33898,100
0.713116,0.984084,1.448189,3.121679,7.347311,100
0.713949,0.984369,1.449855,3.121666,7.355643,100
0.714782,0.984658,1.451522,3.121614,7.363975,100
0.715616,0.984949,1.453189,3.121545,7.372306,100
0.716449,0.985068,1.454855,3.121522,7.380637,100
0.717282,0.984993,1.456522,3.121501,7.388969,100
0.718115,0.984893,1.458189,3.121491,7.3973,100
0.718948,0.98476,1.459855,3.121512,7.405632,100
0.719782,0.98433,1.461522,3.121494,7.413963,100
0.720615,0.983863,1.463188,3.121483,7.422295,100
0.721448,0.983397,1.464855,3.121487,7.430626,100
0.722281,0.982927,1.466522,3.121481,7.438957,100
0.723115,0.98224,1.468188,3.121524,7.447289,100
0.723948,0.981543,1.469855,3.121485,7.45562,100
0.724781,0.980835,1.471522,3.121431,7.463952,100
0.725614,0.98042,1.473188,3.121471,7.472283,100
0.726448,0.980211,1.474855,3.121479,7.480614,100
0.727281,0.98002,1.476522,3.121476,7.488945,100
0.728114,0.979833,1.478188,3.121516,7.497277,100
0.728947,0.979716,1.479855,3.12154,7.505609,100
0.72978,0.979903,1.481521,3.121561,7.51394,100
0.730614,0.980108,1.483188,3.121594,7.522271,100
0.731447,0.980342,1.484855,3.121579,7.530603,100
0.73228,0.980813,1.486521,3.121566,7.538934,100
0.733113,0.981275,1.488188,3.1216,7.547266,100
0.733947,0.981701,1.489855,3.12164,7.555597,100
0.73478,0.982142,1.491521,3.121706,7.563929,100
0.735613,0.982624,1.493188,3.121734,7.57226,100
0.736446,0.983132,1.494855,3.121745,7.580591,100
0.73728,0.983647,1.496521,3.121763,7.588923,100
0.738113,0.98397,1.498188,3.121758,7.597254,100
0.738946,0.984085,1.499855,3.121771,7.605586,100
0.739779,0.984146,1.501521,3.121773,7.613917,100
0.740612,0.984208,1.503188,3.121789,7.622248,100
0.741446,0.98427,1.504855,3.121771,7.630579,100
0.742279,0.984423,1.506521,3.121779,7.638911,100
0.743112,0.98461,1.508188,3.121735,7.647243,100
0.743945,0.9848,1.509854,3.121742,7.655574,100
0.744779,0.98485,1.511521,3.121706,7.663905,100
0.745612,0.984757,1.513188,3.121701,7.672237,100
0.746445,0.984632,1.514854,3.121725,7.680568,100
